EVENT_ID,CUSTOMER_ID,PRODUCT_ID,EVENT_TYPE,EVENT_DATE,DEVICE_TYPE,SESSION_ID,CREATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
1000534,1000053,37,view,2025-09-09 16:28:57.858883,mobile,session_93713,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000535,1000053,403,purchase,2025-09-09 16:28:57.858883,mobile,session_22585,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000536,1000053,222,wishlist_add,2025-09-10 16:28:57.858883,mobile,session_99762,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000537,1000053,575,search,2025-09-09 16:28:57.858883,mobile,session_31389,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000538,1000053,2,wishlist_add,2025-09-13 16:28:57.858883,mobile,session_16573,2025-09-13 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000539,1000053,277,view,2025-09-09 16:28:57.858883,mobile,session_78010,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000524,1000052,954,cart_remove,2025-09-07 16:28:57.858883,tablet,session_81608,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000522,1000052,143,wishlist_add,2025-09-07 16:28:57.858883,tablet,session_50013,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000505,1000050,540,view,2025-09-11 16:28:57.858883,mobile,session_60050,2025-09-11 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000521,1000052,559,wishlist_add,2025-09-07 16:28:57.858883,tablet,session_16312,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000506,1000050,447,purchase,2025-09-03 16:28:57.858883,tablet,session_18668,2025-09-03 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000507,1000050,439,view,2025-09-05 16:28:57.858883,tablet,session_30890,2025-09-05 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000508,1000050,543,search,2025-09-03 16:28:57.858883,desktop,session_48505,2025-09-03 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000509,1000050,369,wishlist_add,2025-09-03 16:28:57.858883,mobile,session_89839,2025-09-03 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000510,1000050,619,view,2025-09-03 16:28:57.858883,tablet,session_41454,2025-09-03 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000511,1000050,503,view,2025-09-03 16:28:57.858883,mobile,session_52736,2025-09-03 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000512,1000050,385,search,2025-09-12 16:28:57.858883,mobile,session_97832,2025-09-12 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000513,1000051,675,cart_add,2025-08-28 16:28:57.858883,tablet,session_38392,2025-08-28 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000514,1000051,68,view,2025-08-28 16:28:57.858883,mobile,session_84718,2025-08-28 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000515,1000051,219,purchase,2025-08-31 16:28:57.858883,desktop,session_71496,2025-08-31 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000516,1000051,869,view,2025-08-28 16:28:57.858883,desktop,session_25487,2025-08-28 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000517,1000051,220,purchase,2025-08-28 16:28:57.858883,tablet,session_18222,2025-08-28 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000518,1000052,360,view,2025-09-07 16:28:57.858883,tablet,session_19772,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000519,1000052,41,cart_add,2025-09-07 16:28:57.858883,mobile,session_86049,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000520,1000052,532,view,2025-09-07 16:28:57.858883,desktop,session_46145,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000310,1000029,725,cart_remove,2025-08-31 16:28:57.858883,desktop,session_50646,2025-08-31 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000309,1000029,736,cart_add,2025-09-08 16:28:57.858883,mobile,session_65119,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1001233,1000123,712,view,2025-09-07 16:28:57.858883,tablet,session_59517,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000106,1000011,982,view,2025-08-29 16:28:57.858883,tablet,session_36226,2025-08-29 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000099,1000011,931,wishlist_add,2025-09-06 16:28:57.858883,tablet,session_73986,2025-09-06 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000100,1000011,555,cart_add,2025-09-07 16:28:57.858883,desktop,session_91111,2025-09-07 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000101,1000011,278,cart_add,2025-09-09 16:28:57.858883,mobile,session_46163,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000102,1000011,343,view,2025-09-02 16:28:57.858883,tablet,session_12571,2025-09-02 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000103,1000011,486,search,2025-09-01 16:28:57.858883,mobile,session_12404,2025-09-01 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000104,1000011,333,wishlist_add,2025-08-25 16:28:57.858883,tablet,session_70697,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000105,1000011,516,cart_add,2025-08-18 16:28:57.858883,tablet,session_83249,2025-08-18 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000107,1000011,440,cart_remove,2025-08-24 16:28:57.858883,desktop,session_17330,2025-08-24 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000116,1000012,486,cart_remove,2025-09-04 16:28:57.858883,tablet,session_99553,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000108,1000011,936,purchase,2025-09-12 16:28:57.858883,desktop,session_67280,2025-09-12 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000109,1000012,928,cart_remove,2025-09-04 16:28:57.858883,tablet,session_48387,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000110,1000012,622,cart_remove,2025-09-04 16:28:57.858883,desktop,session_83867,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000111,1000012,290,view,2025-09-06 16:28:57.858883,desktop,session_46261,2025-09-06 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000112,1000012,598,view,2025-09-04 16:28:57.858883,desktop,session_51049,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000113,1000012,884,purchase,2025-09-04 16:28:57.858883,tablet,session_64275,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000114,1000012,258,purchase,2025-09-13 16:28:57.858883,tablet,session_89851,2025-09-13 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000098,1000011,774,view,2025-08-17 16:28:57.858883,desktop,session_57152,2025-08-17 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000097,1000010,816,purchase,2025-08-25 16:28:57.858883,desktop,session_60562,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000096,1000010,164,cart_remove,2025-09-01 16:28:57.858883,tablet,session_61978,2025-09-01 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000095,1000010,334,wishlist_add,2025-08-25 16:28:57.858883,desktop,session_85044,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000080,1000009,971,wishlist_add,2025-08-25 16:28:57.858883,tablet,session_79914,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000081,1000009,123,search,2025-08-25 16:28:57.858883,desktop,session_21875,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000082,1000009,137,purchase,2025-09-08 16:28:57.858883,desktop,session_54858,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000083,1000009,572,wishlist_add,2025-08-25 16:28:57.858883,desktop,session_17972,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000084,1000009,670,cart_add,2025-08-27 16:28:57.858883,mobile,session_22587,2025-08-27 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000085,1000009,372,view,2025-08-25 16:28:57.858883,tablet,session_80741,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000086,1000009,446,cart_add,2025-09-12 16:28:57.858883,mobile,session_74341,2025-09-12 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000087,1000009,221,purchase,2025-08-25 16:28:57.858883,desktop,session_19157,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000088,1000009,329,wishlist_add,2025-08-25 16:28:57.858883,tablet,session_32072,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000089,1000009,846,view,2025-08-25 16:28:57.858883,tablet,session_95691,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000090,1000010,37,purchase,2025-09-01 16:28:57.858883,desktop,session_69988,2025-09-01 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000091,1000010,516,cart_add,2025-09-12 16:28:57.858883,mobile,session_54177,2025-09-12 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000092,1000010,220,cart_remove,2025-08-25 16:28:57.858883,tablet,session_23842,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000093,1000010,593,view,2025-09-03 16:28:57.858883,mobile,session_67424,2025-09-03 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000094,1000010,323,wishlist_add,2025-08-25 16:28:57.858883,desktop,session_67094,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000115,1000012,493,purchase,2025-09-04 16:28:57.858883,mobile,session_15000,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000117,1000012,623,wishlist_add,2025-09-06 16:28:57.858883,mobile,session_91765,2025-09-06 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000308,1000028,889,view,2025-09-12 16:28:57.858883,mobile,session_45354,2025-09-12 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000145,1000015,864,view,2025-09-09 16:28:57.858883,mobile,session_23346,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000138,1000014,792,cart_remove,2025-09-08 16:28:57.858883,desktop,session_43147,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000139,1000014,860,view,2025-09-08 16:28:57.858883,desktop,session_67372,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000140,1000014,625,search,2025-09-08 16:28:57.858883,mobile,session_98144,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000141,1000014,509,cart_remove,2025-09-08 16:28:57.858883,desktop,session_57375,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000142,1000014,848,cart_add,2025-09-10 16:28:57.858883,tablet,session_25776,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000143,1000015,631,search,2025-09-09 16:28:57.858883,tablet,session_45026,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000144,1000015,161,search,2025-09-11 16:28:57.858883,desktop,session_57036,2025-09-11 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000146,1000015,736,view,2025-09-09 16:28:57.858883,tablet,session_10424,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000118,1000012,876,view,2025-09-04 16:28:57.858883,mobile,session_47047,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000147,1000015,165,cart_remove,2025-09-09 16:28:57.858883,tablet,session_15467,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000148,1000015,874,purchase,2025-09-09 16:28:57.858883,mobile,session_18879,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000149,1000015,699,wishlist_add,2025-09-09 16:28:57.858883,tablet,session_89129,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000150,1000015,138,cart_add,2025-09-09 16:28:57.858883,desktop,session_30188,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000151,1000015,992,wishlist_add,2025-09-09 16:28:57.858883,tablet,session_91915,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000152,1000015,163,wishlist_add,2025-09-09 16:28:57.858883,tablet,session_84939,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000153,1000015,529,search,2025-09-09 16:28:57.858883,mobile,session_68729,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000137,1000014,244,cart_remove,2025-09-08 16:28:57.858883,desktop,session_25344,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000136,1000014,815,search,2025-09-08 16:28:57.858883,mobile,session_19563,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000135,1000014,17,view,2025-09-08 16:28:57.858883,mobile,session_28354,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000134,1000014,187,cart_remove,2025-09-08 16:28:57.858883,mobile,session_39320,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000119,1000012,411,search,2025-09-04 16:28:57.858883,desktop,session_93290,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000120,1000012,500,cart_remove,2025-09-04 16:28:57.858883,tablet,session_82672,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000121,1000012,141,cart_add,2025-09-04 16:28:57.858883,desktop,session_44446,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000122,1000012,381,view,2025-09-04 16:28:57.858883,desktop,session_74038,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000123,1000013,772,search,2025-09-04 16:28:57.858883,tablet,session_13093,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000124,1000013,892,wishlist_add,2025-09-08 16:28:57.858883,mobile,session_44456,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000125,1000013,875,view,2025-09-04 16:28:57.858883,desktop,session_10574,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000126,1000013,370,view,2025-09-04 16:28:57.858883,mobile,session_92651,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000127,1000013,904,view,2025-09-04 16:28:57.858883,desktop,session_91681,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000128,1000013,45,cart_remove,2025-09-04 16:28:57.858883,mobile,session_53044,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000129,1000013,137,wishlist_add,2025-09-04 16:28:57.858883,desktop,session_81056,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000130,1000013,889,view,2025-09-04 16:28:57.858883,tablet,session_47060,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000131,1000013,182,wishlist_add,2025-09-08 16:28:57.858883,mobile,session_13193,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000132,1000014,127,cart_add,2025-09-08 16:28:57.858883,tablet,session_31575,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000133,1000014,641,cart_remove,2025-09-08 16:28:57.858883,desktop,session_68250,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000079,1000008,512,cart_remove,2025-08-26 16:28:57.858883,mobile,session_70990,2025-08-26 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000078,1000008,264,view,2025-08-23 16:28:57.858883,mobile,session_87726,2025-08-23 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000077,1000008,868,search,2025-08-23 16:28:57.858883,desktop,session_32357,2025-08-23 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000029,1000003,693,view,2025-08-27 16:28:57.858883,mobile,session_17276,2025-08-27 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000022,1000002,350,wishlist_add,2025-09-04 16:28:57.858883,mobile,session_17457,2025-09-04 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000023,1000002,195,search,2025-09-01 16:28:57.858883,mobile,session_96890,2025-09-01 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000024,1000002,451,purchase,2025-08-21 16:28:57.858883,tablet,session_64398,2025-08-21 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000025,1000002,825,view,2025-08-20 16:28:57.858883,tablet,session_74490,2025-08-20 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000026,1000002,46,cart_remove,2025-09-03 16:28:57.858883,desktop,session_77924,2025-09-03 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000027,1000002,821,wishlist_add,2025-09-08 16:28:57.858883,mobile,session_24335,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000028,1000002,639,view,2025-08-19 16:28:57.858883,mobile,session_83630,2025-08-19 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000030,1000003,830,search,2025-09-02 16:28:57.858883,desktop,session_19914,2025-09-02 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000076,1000008,175,purchase,2025-08-19 16:28:57.858883,desktop,session_78665,2025-08-19 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000031,1000003,875,wishlist_add,2025-08-26 16:28:57.858883,tablet,session_53295,2025-08-26 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000032,1000003,917,wishlist_add,2025-09-02 16:28:57.858883,desktop,session_82962,2025-09-02 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000033,1000003,855,wishlist_add,2025-09-08 16:28:57.858883,mobile,session_81880,2025-09-08 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000034,1000003,875,cart_remove,2025-09-01 16:28:57.858883,desktop,session_44426,2025-09-01 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000035,1000003,347,purchase,2025-09-05 16:28:57.858883,mobile,session_21981,2025-09-05 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000036,1000003,738,cart_remove,2025-08-19 16:28:57.858883,mobile,session_28009,2025-08-19 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000037,1000003,992,cart_remove,2025-08-25 16:28:57.858883,desktop,session_63006,2025-08-25 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000021,1000002,913,cart_remove,2025-09-13 16:28:57.858883,desktop,session_33522,2025-09-13 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000020,1000002,818,cart_remove,2025-09-09 16:28:57.858883,mobile,session_55867,2025-09-09 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000019,1000001,223,search,2025-09-10 16:28:57.858883,mobile,session_59286,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000018,1000001,652,wishlist_add,2025-09-10 16:28:57.858883,desktop,session_52904,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000003,1000000,591,view,2025-09-10 16:28:57.858883,desktop,session_78710,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000004,1000000,737,cart_remove,2025-09-10 16:28:57.858883,mobile,session_87799,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000005,1000000,434,wishlist_add,2025-09-10 16:28:57.858883,desktop,session_32422,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000006,1000000,5,purchase,2025-09-10 16:28:57.858883,mobile,session_21142,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000007,1000000,574,cart_remove,2025-09-10 16:28:57.858883,desktop,session_54746,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000008,1000000,273,purchase,2025-09-10 16:28:57.858883,desktop,session_46273,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000009,1000000,830,wishlist_add,2025-09-10 16:28:57.858883,desktop,session_18407,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000010,1000000,419,search,2025-09-10 16:28:57.858883,tablet,session_14055,2025-09-10 16:28:57.858883,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
